articleID,pilotNames,copilotNames,pilotTTC,copilotTTC,pilotStartDate,copilotStartDate,completionDate,Author_Assistance,finalOutcome,Insufficient_Information_Errors,locus_typo,locus_specification,locus_analysis,locus_data,locus_unidentified
7-3-2015_PS,"Danielle Boles, Michael Ko",,150,NA,2017-10-27,NA,NA,FALSE,Failure without author assistance,3,NA,NA,NA,NA,NA
